Project Name:,Project Name,Specimen ID/Lab #,Specimen ID,Technician:,Your Name Here,Date:,8/23/2016 6:34,File Version,1.2,,,
0.090287,-56.449916,77,1324.2,,,,,,,,,
0.090037,-58.452562,77,1324.24,,,,,,,,,
0.08992,-59.318637,77,1324.28,,,,,,,,,
0.08967,-62.283288,77,1324.32,,,,,,,,,
0.089498,-64.191301,77,1324.36,,,,,,,,,
0.089277,-66.707313,77,1324.4,,,,,,,,,
0.089106,-69.443966,77,1324.44,,,,,,,,,
0.08888,-72.287153,77,1324.48,,,,,,,,,
0.08874,-74.461977,77,1324.52,,,,,,,,,
0.088453,-78.651081,77,1324.56,,,,,,,,,
0.088325,-81.418038,77,1324.6,,,,,,,,,
0.08808,-86.128892,77,1324.64,,,,,,,,,
0.087974,-88.916064,77,1324.68,,,,,,,,,
0.087679,-94.451446,77,1324.72,,,,,,,,,
0.087531,-99.216931,77,1324.76,,,,,,,,,
0.087332,-105.249352,77,1324.8,,,,,,,,,
0.087067,-112.712565,77,1324.84,,,,,,,,,
0.086927,-119.640665,77,1324.88,,,,,,,,,
0.086708,-129.506096,77,1324.92,,,,,,,,,
0.086575,-140.446816,77,1324.96,,,,,,,,,
0.086343,-155.594558,77,1325,,,,,,,,,
0.0862,-164.196781,77,1325.04,,,,,,,,,
0.086152,-155.902507,77,1325.08,,,,,,,,,
0.086206,-148.420642,77,1325.12,,,,,,,,,
0.086139,-135.421065,77,1325.16,,,,,,,,,
0.086274,-96.517404,77,1325.2,,,,,,,,,
0.086469,-50.335176,77,1325.24,,,,,,,,,
0.086644,-18.100055,77,1325.28,,,,,,,,,
0.086947,0.076283,77,1325.32,,,,,,,,,
0.087122,9.638852,77,1325.36,,,,,,,,,
0.087313,21.03355,77,1325.4,,,,,,,,,
0.087514,27.981641,77,1325.44,,,,,,,,,
0.08774,35.794524,77,1325.48,,,,,,,,,
0.087957,40.202201,77,1325.52,,,,,,,,,
0.088103,44.933382,77,1325.56,,,,,,,,,
0.088412,49.870127,77,1325.6,,,,,,,,,
0.088547,51.171485,77,1325.64,,,,,,,,,
0.088797,56.715116,77,1325.68,,,,,,,,,
0.088907,57.949878,77,1325.72,,,,,,,,,
0.089195,61.629451,77,1325.76,,,,,,,,,
0.089337,60.906563,77,1325.8,,,,,,,,,
0.089523,64.329842,77,1325.84,,,,,,,,,
0.08979,66.591512,77,1325.88,,,,,,,,,
0.089935,65.595393,77,1325.92,,,,,,,,,
0.090199,68.714219,77,1325.96,,,,,,,,,
0.09032,67.607152,77,1326,,,,,,,,,
0.090593,69.672483,77,1326.04,,,,,,,,,
0.090756,68.808924,77,1326.08,,,,,,,,,
0.091021,70.019139,77,1326.12,,,,,,,,,
0.09112,69.18525,77,1326.16,,,,,,,,,
0.091343,69.956189,77,1326.2,,,,,,,,,
0.091601,71.44976,77,1326.24,,,,,,,,,
0.091737,70.409952,77,1326.28,,,,,,,,,
0.091954,69.39356,77,1326.32,,,,,,,,,
0.092208,71.653868,77,1326.36,,,,,,,,,
0.092326,70.091162,77,1326.4,,,,,,,,,
0.092582,70.808304,77,1326.44,,,,,,,,,
0.092761,69.915204,77,1326.48,,,,,,,,,
0.092977,69.633552,77,1326.52,,,,,,,,,
0.093123,69.456446,77,1326.56,,,,,,,,,
0.093423,71.376596,77,1326.6,,,,,,,,,
0.093528,69.448486,77,1326.64,,,,,,,,,
0.093816,71.808636,77,1326.68,,,,,,,,,
0.093928,70.756939,77,1326.72,,,,,,,,,
0.094183,71.434002,77,1326.76,,,,,,,,,
0.094377,70.899854,77,1326.8,,,,,,,,,
0.094544,70.66391,77,1326.84,,,,,,,,,
0.094763,71.305218,77,1326.88,,,,,,,,,
0.094948,70.221679,77,1326.92,,,,,,,,,
0.095217,71.207277,77,1326.96,,,,,,,,,
0.095323,69.959905,77,1327,,,,,,,,,
0.095617,71.750549,77,1327.04,,,,,,,,,
0.095769,70.958456,77,1327.08,,,,,,,,,
0.095919,71.130716,77,1327.12,,,,,,,,,
0.09622,73.138433,77,1327.16,,,,,,,,,
0.096386,72.558815,77,1327.2,,,,,,,,,
0.096534,71.456778,77,1327.24,,,,,,,,,
0.09678,72.60989,77,1327.28,,,,,,,,,
0.096957,72.005874,77,1327.32,,,,,,,,,
0.097203,72.328493,77,1327.36,,,,,,,,,
0.09732,71.670514,77,1327.4,,,,,,,,,
0.097595,73.157109,77,1327.44,,,,,,,,,
0.097735,71.950764,77,1327.48,,,,,,,,,
0.097984,73.018562,77,1327.52,,,,,,,,,
0.098212,74.152956,77,1327.56,,,,,,,,,
0.098331,73.659432,76.82,1327.6,,,,,,,,,
0.09854,73.601955,76.82,1327.64,,,,,,,,,
0.098764,74.928983,76.82,1327.68,,,,,,,,,
0.098973,75.339211,76.82,1327.72,,,,,,,,,
0.099145,74.608938,76.82,1327.76,,,,,,,,,
0.099366,74.260555,76.82,1327.8,,,,,,,,,
0.099584,75.44507,76.82,1327.84,,,,,,,,,
0.099793,76.963058,76.82,1327.88,,,,,,,,,
0.099936,75.732066,76.82,1327.92,,,,,,,,,
0.100127,75.428987,76.82,1327.96,,,,,,,,,
0.100419,77.862366,76.82,1328,,,,,,,,,
0.100548,76.497347,76.82,1328.04,,,,,,,,,
0.100753,76.439479,76.82,1328.08,,,,,,,,,
0.100998,78.070758,76.82,1328.12,,,,,,,,,
0.101131,78.034945,76.82,1328.16,,,,,,,,,
0.101341,77.992019,76.82,1328.2,,,,,,,,,
0.101561,78.419248,76.82,1328.24,,,,,,,,,
0.101742,79.794718,76.82,1328.28,,,,,,,,,
0.10197,79.716772,76.82,1328.32,,,,,,,,,
0.102132,79.773675,76.82,1328.36,,,,,,,,,
0.10237,81.440145,76.82,1328.4,,,,,,,,,
0.102551,80.380105,76.82,1328.44,,,,,,,,,
0.102785,81.409528,76.82,1328.48,,,,,,,,,
0.102916,81.689896,76.82,1328.52,,,,,,,,,
0.103224,83.367089,76.82,1328.56,,,,,,,,,
0.103381,83.072578,76.82,1328.6,,,,,,,,,
0.10353,82.330393,76.82,1328.64,,,,,,,,,
0.103816,84.816628,76.82,1328.68,,,,,,,,,
0.103971,84.214032,76.82,1328.72,,,,,,,,,
0.10412,84.257319,76.82,1328.76,,,,,,,,,
0.104351,85.435148,76.82,1328.8,,,,,,,,,
0.104604,86.631812,76.82,1328.84,,,,,,,,,
0.104741,86.500875,76.82,1328.88,,,,,,,,,
0.104946,86.899309,76.82,1328.92,,,,,,,,,
0.105211,89.161174,76.82,1328.96,,,,,,,,,
0.105345,89.074796,76.82,1329,,,,,,,,,
0.105533,89.177696,76.82,1329.04,,,,,,,,,
0.105798,91.857399,76.82,1329.08,,,,,,,,,
0.105915,91.575339,76.82,1329.12,,,,,,,,,
0.106167,92.951915,76.82,1329.16,,,,,,,,,
0.1064,95.137881,76.82,1329.2,,,,,,,,,
0.106545,94.475015,76.82,1329.24,,,,,,,,,
0.10681,96.064238,76.82,1329.28,,,,,,,,,
0.106918,95.563998,76.82,1329.32,,,,,,,,,
0.107135,97.417593,76.82,1329.36,,,,,,,,,
0.107409,99.200296,76.82,1329.4,,,,,,,,,
0.107525,98.435891,76.82,1329.44,,,,,,,,,
0.107798,101.892834,76.82,1329.48,,,,,,,,,
0.107946,101.182196,76.82,1329.52,,,,,,,,,
0.108168,104.182281,76.82,1329.56,,,,,,,,,
0.108327,105.129651,76.82,1329.6,,,,,,,,,
0.108571,106.510345,76.82,1329.64,,,,,,,,,
0.108727,106.991584,76.82,1329.68,,,,,,,,,
0.109002,110.809622,76.82,1329.72,,,,,,,,,
0.109167,112.234083,76.82,1329.76,,,,,,,,,
0.109337,112.084499,76.82,1329.8,,,,,,,,,
0.109585,115.08833,76.82,1329.84,,,,,,,,,
0.109766,116.830598,76.82,1329.88,,,,,,,,,
0.10996,118.859241,76.82,1329.92,,,,,,,,,
0.110165,121.460938,76.82,1329.96,,,,,,,,,
0.110311,123.503179,76.82,1330,,,,,,,,,
0.110502,118.695644,76.82,1330.04,,,,,,,,,
0.110539,110.750234,76.82,1330.08,,,,,,,,,
0.110495,102.942483,76.82,1330.12,,,,,,,,,
0.110437,88.748188,76.82,1330.16,,,,,,,,,
0.110246,73.049339,76.82,1330.2,,,,,,,,,
0.110012,60.178862,76.82,1330.24,,,,,,,,,
0.109923,51.240069,76.82,1330.28,,,,,,,,,
0.109639,41.883448,76.82,1330.32,,,,,,,,,
0.109411,35.94062,76.82,1330.36,,,,,,,,,
0.109226,30.78611,76.82,1330.4,,,,,,,,,
0.109007,25.589572,76.82,1330.44,,,,,,,,,
0.108792,22.50534,76.82,1330.48,,,,,,,,,
0.108632,19.936036,76.82,1330.52,,,,,,,,,
0.108393,16.741338,76.82,1330.56,,,,,,,,,
0.108195,14.508297,76.82,1330.6,,,,,,,,,
0.107991,12.575127,76.82,1330.64,,,,,,,,,
0.107793,10.936909,76.82,1330.68,,,,,,,,,
0.107638,8.98539,76.82,1330.72,,,,,,,,,
0.107399,7.316399,76.82,1330.76,,,,,,,,,
0.107229,6.381219,76.82,1330.8,,,,,,,,,
0.106986,4.300649,76.82,1330.84,,,,,,,,,
0.106858,4.52719,76.82,1330.88,,,,,,,,,
0.106599,2.54655,76.82,1330.92,,,,,,,,,
0.106418,1.951357,76.82,1330.96,,,,,,,,,
0.106204,0.89084,76.82,1331,,,,,,,,,
0.106059,-0.137599,76.82,1331.04,,,,,,,,,
0.105792,-1.061749,76.82,1331.08,,,,,,,,,
0.105631,-1.470383,76.82,1331.12,,,,,,,,,
0.105425,-2.50954,76.82,1331.16,,,,,,,,,
0.105269,-3.009102,76.82,1331.2,,,,,,,,,
0.105009,-4.149491,76.82,1331.24,,,,,,,,,
0.104859,-4.046633,76.82,1331.28,,,,,,,,,
0.104615,-5.777024,76.82,1331.32,,,,,,,,,
0.104481,-4.992699,76.82,1331.36,,,,,,,,,
0.104217,-6.410156,76.82,1331.4,,,,,,,,,
0.104017,-7.265359,76.82,1331.44,,,,,,,,,
0.103919,-6.695158,76.82,1331.48,,,,,,,,,
0.103631,-8.531037,76.82,1331.52,,,,,,,,,
0.103472,-8.360098,76.82,1331.56,,,,,,,,,
0.103276,-8.708027,76.82,1331.6,,,,,,,,,
0.103064,-9.691927,76.82,1331.64,,,,,,,,,
0.102824,-10.241171,76.82,1331.68,,,,,,,,,
0.102615,-10.878963,76.82,1331.72,,,,,,,,,
0.102461,-10.628923,76.82,1331.76,,,,,,,,,
0.102249,-11.797685,76.82,1331.8,,,,,,,,,
0.102055,-12.400398,76.82,1331.84,,,,,,,,,
0.101832,-12.572348,76.82,1331.88,,,,,,,,,
0.101641,-13.46974,76.82,1331.92,,,,,,,,,
0.101521,-12.774799,76.82,1331.96,,,,,,,,,
0.101233,-14.219756,76.82,1332,,,,,,,,,
0.101092,-14.482143,76.82,1332.04,,,,,,,,,
0.100849,-14.807007,76.82,1332.08,,,,,,,,,
0.100626,-15.613418,76.82,1332.12,,,,,,,,,
0.100461,-15.403484,76.82,1332.16,,,,,,,,,
0.100265,-16.101489,76.82,1332.2,,,,,,,,,
0.100052,-16.974709,76.82,1332.24,,,,,,,,,
0.099922,-16.553953,76.82,1332.28,,,,,,,,,
0.099663,-17.54598,76.82,1332.32,,,,,,,,,
0.099453,-18.351953,76.82,1332.36,,,,,,,,,
0.099298,-18.109366,76.82,1332.4,,,,,,,,,
0.099028,-19.331888,76.82,1332.44,,,,,,,,,
0.098854,-19.145802,76.82,1332.48,,,,,,,,,
0.098637,-20.430611,76.82,1332.52,,,,,,,,,
0.098481,-20.359239,76.82,1332.56,,,,,,,,,
0.098274,-20.702694,76.82,1332.6,,,,,,,,,
0.098036,-21.686188,76.82,1332.64,,,,,,,,,
0.097896,-21.311956,76.82,1332.68,,,,,,,,,
0.097724,-22.073686,76.82,1332.72,,,,,,,,,
0.097453,-23.208368,76.82,1332.76,,,,,,,,,
0.097247,-23.779902,76.82,1332.8,,,,,,,,,
0.097081,-23.984694,76.82,1332.84,,,,,,,,,
0.096912,-24.001819,76.82,1332.88,,,,,,,,,
0.096726,-24.650442,76.82,1332.92,,,,,,,,,
0.096476,-25.238353,76.82,1332.96,,,,,,,,,
0.096256,-26.245576,76.82,1333,,,,,,,,,
0.096053,-26.902173,76.82,1333.04,,,,,,,,,
0.095867,-27.178008,76.82,1333.08,,,,,,,,,
0.095697,-27.887167,76.82,1333.12,,,,,,,,,
0.095517,-28.128274,76.82,1333.16,,,,,,,,,
0.095266,-29.267586,76.82,1333.2,,,,,,,,,
0.09503,-30.471227,76.82,1333.24,,,,,,,,,
0.094839,-30.620415,76.82,1333.28,,,,,,,,,
0.094664,-31.310605,76.82,1333.32,,,,,,,,,
0.094479,-31.72731,76.82,1333.36,,,,,,,,,
0.09426,-32.679349,76.82,1333.4,,,,,,,,,
0.094043,-33.79112,76.82,1333.44,,,,,,,,,
0.093867,-34.224492,76.82,1333.48,,,,,,,,,
0.093655,-35.416121,76.82,1333.52,,,,,,,,,
0.093437,-36.116022,76.82,1333.56,,,,,,,,,
0.093239,-37.162307,76.82,1333.6,,,,,,,,,
0.093026,-38.149907,76.82,1333.64,,,,,,,,,
0.092837,-38.823969,76.82,1333.68,,,,,,,,,
0.092649,-40.034173,76.82,1333.72,,,,,,,,,
0.09246,-40.466006,76.82,1333.76,,,,,,,,,
0.092306,-41.40047,76.82,1333.8,,,,,,,,,
0.092101,-42.744807,76.82,1333.84,,,,,,,,,
0.091906,-43.530971,76.82,1333.88,,,,,,,,,
0.091732,-44.825216,76.82,1333.92,,,,,,,,,
0.091524,-45.950219,76.82,1333.96,,,,,,,,,
0.091315,-47.416274,76.82,1334,,,,,,,,,
0.091081,-49.259526,76.82,1334.04,,,,,,,,,
0.090857,-50.894195,76.82,1334.08,,,,,,,,,
0.090652,-52.625652,76.82,1334.12,,,,,,,,,
0.090472,-53.767236,76.82,1334.16,,,,,,,,,
0.09025,-55.752965,76.82,1334.2,,,,,,,,,
0.090038,-57.850209,76.82,1334.24,,,,,,,,,
0.089843,-59.66795,76.82,1334.28,,,,,,,,,
0.089668,-61.817097,76.82,1334.32,,,,,,,,,
0.089484,-63.413244,76.82,1334.36,,,,,,,,,
0.089338,-65.790536,76.82,1334.4,,,,,,,,,
0.089077,-69.363452,76.82,1334.44,,,,,,,,,
0.088892,-71.294603,76.82,1334.48,,,,,,,,,
0.0887,-74.34891,76.82,1334.52,,,,,,,,,
0.088465,-77.681632,76.82,1334.56,,,,,,,,,
0.088312,-80.745006,76.82,1334.6,,,,,,,,,
0.088162,-84.541427,76.82,1334.64,,,,,,,,,
0.087891,-89.331594,76.82,1334.68,,,,,,,,,
0.087693,-94.474157,76.82,1334.72,,,,,,,,,
0.087504,-99.128381,76.82,1334.76,,,,,,,,,
0.087304,-105.024698,76.82,1334.8,,,,,,,,,
0.087145,-111.472791,76.82,1334.84,,,,,,,,,
0.086918,-119.351392,76.82,1334.88,,,,,,,,,
0.086716,-129.261145,76.82,1334.92,,,,,,,,,
0.086548,-140.082957,76.82,1334.96,,,,,,,,,
0.086405,-154.511102,76.82,1335,,,,,,,,,
0.086216,-164.288041,76.82,1335.04,,,,,,,,,
0.086151,-155.724176,76.82,1335.08,,,,,,,,,
0.086181,-148.788347,76.82,1335.12,,,,,,,,,
0.086154,-135.269871,76.82,1335.16,,,,,,,,,
0.086213,-96.704718,76.82,1335.2,,,,,,,,,
0.086452,-49.65048,76.82,1335.24,,,,,,,,,
0.086693,-17.174133,76.82,1335.28,,,,,,,,,
0.086956,1.27754,76.82,1335.32,,,,,,,,,
0.087095,10.87596,76.82,1335.36,,,,,,,,,
0.087336,20.291066,76.82,1335.4,,,,,,,,,
0.087586,29.140416,76.82,1335.44,,,,,,,,,
0.087687,34.357448,76.82,1335.48,,,,,,,,,
0.08794,40.601017,76.82,1335.52,,,,,,,,,
0.088207,46.318731,76.82,1335.56,,,,,,,,,
0.088317,48.57782,76.82,1335.6,,,,,,,,,
0.088585,53.375961,76.82,1335.64,,,,,,,,,
0.088814,56.536912,76.82,1335.68,,,,,,,,,
0.088912,57.632638,76.82,1335.72,,,,,,,,,
0.089122,60.289606,76.82,1335.76,,,,,,,,,
0.08935,62.418817,76.82,1335.8,,,,,,,,,
0.089573,64.697742,76.82,1335.84,,,,,,,,,
0.08979,65.893318,76.82,1335.88,,,,,,,,,
0.089957,66.183591,76.82,1335.92,,,,,,,,,
0.090145,67.13721,76.82,1335.96,,,,,,,,,
0.090348,67.488748,76.82,1336,,,,,,,,,
0.090555,68.395607,76.82,1336.04,,,,,,,,,
0.090775,69.212921,76.82,1336.08,,,,,,,,,
0.091002,70.009985,76.82,1336.12,,,,,,,,,
0.091229,70.338859,76.82,1336.16,,,,,,,,,
0.091418,70.532422,76.82,1336.2,,,,,,,,,
0.091595,70.210028,76.82,1336.24,,,,,,,,,
0.091747,70.03849,76.82,1336.28,,,,,,,,,
0.091937,69.557872,76.82,1336.32,,,,,,,,,
0.092133,69.783029,76.82,1336.36,,,,,,,,,
0.092319,69.606012,76.82,1336.4,,,,,,,,,
0.092542,69.710149,76.82,1336.44,,,,,,,,,
0.092815,70.964302,76.82,1336.48,,,,,,,,,
0.092941,68.808728,76.82,1336.52,,,,,,,,,
0.093232,71.443707,76.82,1336.56,,,,,,,,,
0.093329,69.828725,76.82,1336.6,,,,,,,,,
0.093578,70.642944,76.82,1336.64,,,,,,,,,
0.093815,70.890499,76.82,1336.68,,,,,,,,,
0.093967,69.73586,76.82,1336.72,,,,,,,,,
0.094145,69.896392,76.82,1336.76,,,,,,,,,
0.094357,69.604017,76.82,1336.8,,,,,,,,,
0.094568,70.233698,76.82,1336.84,,,,,,,,,
0.094819,71.318089,76.82,1336.88,,,,,,,,,
0.094988,70.4951,76.82,1336.92,,,,,,,,,
0.095142,70.670496,76.82,1336.96,,,,,,,,,
0.095331,70.398951,76.82,1337,,,,,,,,,
0.09552,70.144071,76.82,1337.04,,,,,,,,,
0.095793,71.729986,76.82,1337.08,,,,,,,,,
0.095956,70.450647,76.82,1337.12,,,,,,,,,
0.096157,70.922299,76.82,1337.16,,,,,,,,,
0.096376,71.722009,76.82,1337.2,,,,,,,,,
0.096552,71.462625,76.82,1337.24,,,,,,,,,
0.0968,72.240155,76.82,1337.28,,,,,,,,,
0.096948,70.945319,76.82,1337.32,,,,,,,,,
0.097211,72.928899,76.82,1337.36,,,,,,,,,
0.097319,71.569336,76.82,1337.4,,,,,,,,,
0.097582,72.879943,76.82,1337.44,,,,,,,,,
0.097738,72.312663,76.82,1337.48,,,,,,,,,
0.097947,71.913767,76.82,1337.52,,,,,,,,,
0.098204,73.594564,76.82,1337.56,,,,,,,,,
0.09842,73.682848,76.82,1337.6,,,,,,,,,
0.098581,73.812951,76.82,1337.64,,,,,,,,,
0.098736,73.384367,76.82,1337.68,,,,,,,,,
0.09892,73.325753,76.82,1337.72,,,,,,,,,
0.099154,74.426672,76.82,1337.76,,,,,,,,,
0.099382,75.09858,76.82,1337.8,,,,,,,,,
0.099628,75.56409,76.82,1337.84,,,,,,,,,
0.099739,74.681393,76.82,1337.88,,,,,,,,,
0.099964,75.028422,76.82,1337.92,,,,,,,,,
0.100171,76.325164,76.82,1337.96,,,,,,,,,
0.100415,76.806556,76.82,1338,,,,,,,,,
0.100536,75.782264,76.82,1338.04,,,,,,,,,
0.100708,76.350698,76.82,1338.08,,,,,,,,,
0.100926,76.475079,76.82,1338.12,,,,,,,,,
0.101148,77.684212,76.82,1338.16,,,,,,,,,
0.101363,78.075155,76.82,1338.2,,,,,,,,,
0.101562,78.509828,76.82,1338.24,,,,,,,,,
0.101757,78.939229,76.82,1338.28,,,,,,,,,
0.101997,79.782936,76.82,1338.32,,,,,,,,,
0.102209,80.086275,76.82,1338.36,,,,,,,,,
0.102355,79.826992,76.82,1338.4,,,,,,,,,
0.102546,79.935514,76.82,1338.44,,,,,,,,,
0.10279,81.463046,76.82,1338.48,,,,,,,,,
0.102942,80.91414,76.82,1338.52,,,,,,,,,
0.103137,82.04986,76.82,1338.56,,,,,,,,,
0.103375,82.823929,76.82,1338.6,,,,,,,,,
0.103535,82.525785,76.82,1338.64,,,,,,,,,
0.103767,83.448088,76.82,1338.68,,,,,,,,,
0.104002,84.451841,76.82,1338.72,,,,,,,,,
0.104212,85.470458,76.82,1338.76,,,,,,,,,
0.104397,85.691514,76.82,1338.8,,,,,,,,,
0.104514,85.300766,76.82,1338.84,,,,,,,,,
0.104732,86.1688,76.82,1338.88,,,,,,,,,
0.104952,87.095565,76.82,1338.92,,,,,,,,,
0.105179,88.740365,76.82,1338.96,,,,,,,,,
0.105367,88.950746,76.82,1339,,,,,,,,,
0.105561,90.163542,76.82,1339.04,,,,,,,,,
0.105777,90.834935,76.82,1339.08,,,,,,,,,
0.105985,91.449064,76.82,1339.12,,,,,,,,,
0.10617,92.831788,76.82,1339.16,,,,,,,,,
0.106396,93.242017,76.82,1339.2,,,,,,,,,
0.106596,94.547925,76.82,1339.24,,,,,,,,,
0.106754,94.640801,76.82,1339.28,,,,,,,,,
0.106973,95.184896,76.82,1339.32,,,,,,,,,
0.107206,97.596001,76.82,1339.36,,,,,,,,,
0.10733,97.578923,76.82,1339.4,,,,,,,,,
0.10752,98.271673,76.82,1339.44,,,,,,,,,
0.10775,100.457568,76.82,1339.48,,,,,,,,,
0.107973,101.998362,76.82,1339.52,,,,,,,,,
0.108199,103.814878,76.82,1339.56,,,,,,,,,
0.10836,103.910304,76.82,1339.6,,,,,,,,,
0.108548,105.08218,76.82,1339.64,,,,,,,,,
0.108768,107.04828,76.82,1339.68,,,,,,,,,
0.109021,109.84573,76.82,1339.72,,,,,,,,,
0.109143,110.193919,76.82,1339.76,,,,,,,,,
0.109343,112.187595,76.82,1339.8,,,,,,,,,
0.109608,115.06982,76.82,1339.84,,,,,,,,,
0.109724,115.786565,76.82,1339.88,,,,,,,,,
0.109964,117.925084,76.82,1339.92,,,,,,,,,
0.110173,121.709535,76.82,1339.96,,,,,,,,,
0.110392,123.686398,76.82,1340,,,,,,,,,
0.110519,118.075946,76.82,1340.04,,,,,,,,,
0.110535,110.192398,76.82,1340.08,,,,,,,,,
0.110495,103.051656,76.82,1340.12,,,,,,,,,
0.110387,87.783024,76.82,1340.16,,,,,,,,,
0.110194,71.950337,76.82,1340.2,,,,,,,,,
0.110022,59.786031,76.82,1340.24,,,,,,,,,
0.10982,50.134949,76.82,1340.28,,,,,,,,,
0.109644,42.074449,76.82,1340.32,,,,,,,,,
0.109464,36.40791,76.82,1340.36,,,,,,,,,
0.109215,29.989514,76.82,1340.4,,,,,,,,,
0.109018,25.869514,76.82,1340.44,,,,,,,,,
0.108849,23.01911,76.82,1340.48,,,,,,,,,
0.108571,19.01715,76.82,1340.52,,,,,,,,,
0.108391,16.967436,76.82,1340.56,,,,,,,,,
0.108191,14.476279,76.82,1340.6,,,,,,,,,
0.108067,13.116263,76.82,1340.64,,,,,,,,,
0.107784,10.398478,76.82,1340.68,,,,,,,,,
0.107619,8.724329,76.82,1340.72,,,,,,,,,
0.107427,7.797096,76.82,1340.76,,,,,,,,,
0.107236,6.372741,76.82,1340.8,,,,,,,,,
0.107063,5.582319,76.82,1340.84,,,,,,,,,
0.106873,4.467939,76.82,1340.88,,,,,,,,,
0.106675,3.049429,76.82,1340.92,,,,,,,,,
0.106397,2.177488,76.82,1340.96,,,,,,,,,
0.1062,0.841244,76.82,1341,,,,,,,,,
0.106001,0.083511,76.82,1341.04,,,,,,,,,
0.105784,-0.717382,76.82,1341.08,,,,,,,,,
0.105603,-1.764776,76.82,1341.12,,,,,,,,,
0.105447,-1.745862,76.82,1341.16,,,,,,,,,
0.105246,-2.614209,76.82,1341.2,,,,,,,,,
0.105062,-3.237561,76.82,1341.24,,,,,,,,,
0.104877,-3.831934,76.82,1341.28,,,,,,,,,
0.104652,-4.727591,76.82,1341.32,,,,,,,,,
0.104427,-5.66541,76.82,1341.36,,,,,,,,,
0.10422,-6.377228,76.82,1341.4,,,,,,,,,
0.104023,-6.953641,76.82,1341.44,,,,,,,,,
0.103819,-7.48021,76.82,1341.48,,,,,,,,,
0.103628,-8.28978,76.82,1341.52,,,,,,,,,
0.103455,-8.181406,76.82,1341.56,,,,,,,,,
0.103285,-8.609201,76.82,1341.6,,,,,,,,,
0.103094,-8.709693,76.82,1341.64,,,,,,,,,
0.102839,-9.854066,76.82,1341.68,,,,,,,,,
0.10257,-10.936215,76.82,1341.72,,,,,,,,,
0.102433,-10.837142,76.82,1341.76,,,,,,,,,
0.102254,-11.278217,76.82,1341.8,,,,,,,,,
0.102102,-11.283721,76.82,1341.84,,,,,,,,,
0.101832,-12.542117,76.82,1341.88,,,,,,,,,
0.101667,-12.900826,76.82,1341.92,,,,,,,,,
0.101505,-12.597144,76.82,1341.96,,,,,,,,,
0.101237,-13.684123,76.82,1342,,,,,,,,,
0.101022,-14.241047,76.82,1342.04,,,,,,,,,
0.100831,-14.698707,76.82,1342.08,,,,,,,,,
0.100653,-15.15677,76.82,1342.12,,,,,,,,,
0.100481,-14.936767,76.82,1342.16,,,,,,,,,
0.100242,-16.31576,76.82,1342.2,,,,,,,,,
0.100063,-16.595338,76.82,1342.24,,,,,,,,,
0.099887,-16.438635,76.82,1342.28,,,,,,,,,
0.099634,-17.577009,76.82,1342.32,,,,,,,,,
0.09941,-17.581364,76.82,1342.36,,,,,,,,,
0.099236,-18.124359,76.82,1342.4,,,,,,,,,
0.099073,-18.361223,76.82,1342.44,,,,,,,,,
0.098873,-18.896229,76.82,1342.48,,,,,,,,,
0.098629,-20.155486,76.82,1342.52,,,,,,,,,
0.098475,-20.15024,76.82,1342.56,,,,,,,,,
0.098294,-20.303135,77,1342.6,,,,,,,,,
0.098027,-21.021966,77,1342.64,,,,,,,,,
0.097835,-21.620914,77,1342.68,,,,,,,,,
0.09765,-22.074666,77,1342.72,,,,,,,,,
0.097492,-21.923712,77,1342.76,,,,,,,,,
0.097326,-22.557124,77,1342.8,,,,,,,,,
0.09705,-23.562847,77,1342.84,,,,,,,,,
0.096851,-24.364192,77,1342.88,,,,,,,,,
0.096645,-25.06288,77,1342.92,,,,,,,,,
0.096517,-24.569434,77,1342.96,,,,,,,,,
0.096217,-26.124065,77,1343,,,,,,,,,
0.096022,-26.52945,77,1343.04,,,,,,,,,
0.095869,-26.657257,77,1343.08,,,,,,,,,
0.095714,-27.34393,77,1343.12,,,,,,,,,
0.095469,-28.235065,77,1343.16,,,,,,,,,
0.095237,-29.151253,77,1343.2,,,,,,,,,
0.095085,-29.252449,77,1343.24,,,,,,,,,
0.094904,-29.74125,77,1343.28,,,,,,,,,
0.094733,-30.567299,77,1343.32,,,,,,,,,
0.094436,-31.495875,77,1343.36,,,,,,,,,
0.094239,-32.65604,77,1343.4,,,,,,,,,
0.094048,-32.945721,77,1343.44,,,,,,,,,
0.093897,-33.399053,77,1343.48,,,,,,,,,
0.093707,-34.427221,77,1343.52,,,,,,,,,
0.09347,-35.445815,77,1343.56,,,,,,,,,
0.093249,-36.68471,77,1343.6,,,,,,,,,
0.093033,-37.685107,77,1343.64,,,,,,,,,
0.092858,-38.456241,77,1343.68,,,,,,,,,
0.092666,-39.593404,77,1343.72,,,,,,,,,
0.092501,-40.084514,77,1343.76,,,,,,,,,
0.092306,-41.095917,77,1343.8,,,,,,,,,
0.092112,-41.853677,77,1343.84,,,,,,,,,
0.091891,-43.133128,77,1343.88,,,,,,,,,
0.091687,-44.722789,77,1343.92,,,,,,,,,
0.091464,-45.828791,77,1343.96,,,,,,,,,
0.091284,-47.645916,77,1344,,,,,,,,,
0.091078,-48.705252,77,1344.04,,,,,,,,,
0.090901,-50.025014,77,1344.08,,,,,,,,,
0.090704,-51.67414,77,1344.12,,,,,,,,,
0.090512,-52.967894,77,1344.16,,,,,,,,,
